ID,Kp_Level,Kp_Range,Bz_Level,Bz_Range,Bt_Level,Bt_Range,Speed_Level,Speed_Range,Density_Level,Density_Range,Aurora_Probability_%,Aurora_Type,Aurora_Colors,Aurora_Structure,Latitude_Reach_°,Duration_Hours
2632,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,21.8,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2633,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,22.9,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2634,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Moderate,400-500 km/s,High,15-25 p/cm³,25.2,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2635,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,26.4,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2636,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,26.9,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2637,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Fast,500-650 km/s,Low,3-7 p/cm³,28.3,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2638,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,29.8,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2639,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Fast,500-650 km/s,High,15-25 p/cm³,32.8,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2640,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Fast,500-650 km/s,Very High,>25 p/cm³,34.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2641,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,33.0,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2642,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,34.9,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2643,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,36.7,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2644,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,40.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2645,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,42.2,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2646,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,41.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2647,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Extreme,>800 km/s,Low,3-7 p/cm³,43.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2648,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,45.9,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2649,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Extreme,>800 km/s,High,15-25 p/cm³,50.5,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2650,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Weak,<5 nT,Extreme,>800 km/s,Very High,>25 p/cm³,52.8,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2651,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Slow,<400 km/s,Very Low,<3 p/cm³,19.4,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2652,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Slow,<400 km/s,Low,3-7 p/cm³,20.5,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2653,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Slow,<400 km/s,Normal,7-15 p/cm³,21.6,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2654,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Slow,<400 km/s,High,15-25 p/cm³,23.8,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2655,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Slow,<400 km/s,Very High,>25 p/cm³,24.8,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2656,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,24.3,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2657,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,25.6,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2658,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,27.0,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2659,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Moderate,400-500 km/s,High,15-25 p/cm³,29.7,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2660,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,31.0,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2661,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,31.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2662,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Fast,500-650 km/s,Low,3-7 p/cm³,33.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2663,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,35.1,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2664,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Fast,500-650 km/s,High,15-25 p/cm³,38.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2665,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Fast,500-650 km/s,Very High,>25 p/cm³,40.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2666,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,38.9,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2667,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,41.0,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2668,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,43.2,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2669,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,47.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2670,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,49.7,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2671,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,48.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2672,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Extreme,>800 km/s,Low,3-7 p/cm³,51.3,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2673,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,54.0,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2674,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Extreme,>800 km/s,High,15-25 p/cm³,59.4,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2675,Severe Storm,8-9,Weak Northward,0 to +10 nT,Weak,5-10 nT,Extreme,>800 km/s,Very High,>25 p/cm³,62.1,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2676,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Slow,<400 km/s,Very Low,<3 p/cm³,21.4,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2677,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Slow,<400 km/s,Low,3-7 p/cm³,22.6,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2678,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Slow,<400 km/s,Normal,7-15 p/cm³,23.8,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2679,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Slow,<400 km/s,High,15-25 p/cm³,26.1,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2680,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Slow,<400 km/s,Very High,>25 p/cm³,27.3,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2681,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,26.7,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2682,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,28.2,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2683,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,29.7,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2684,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Moderate,400-500 km/s,High,15-25 p/cm³,32.7,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2685,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,34.2,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2686,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,34.7,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2687,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Fast,500-650 km/s,Low,3-7 p/cm³,36.7,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2688,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,38.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2689,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Fast,500-650 km/s,High,15-25 p/cm³,42.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2690,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Fast,500-650 km/s,Very High,>25 p/cm³,44.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2691,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,42.8,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2692,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,45.1,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2693,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,47.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2694,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,52.3,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2695,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,54.6,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2696,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,53.5,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2697,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Low,3-7 p/cm³,56.4,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2698,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,59.4,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2699,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,High,15-25 p/cm³,65.3,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2700,Severe Storm,8-9,Weak Northward,0 to +10 nT,Moderate,10-15 nT,Extreme,>800 km/s,Very High,>25 p/cm³,68.3,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2701,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,Very Low,<3 p/cm³,23.3,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2702,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,Low,3-7 p/cm³,24.6,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2703,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,Normal,7-15 p/cm³,25.9,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2704,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,High,15-25 p/cm³,28.5,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2705,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Slow,<400 km/s,Very High,>25 p/cm³,29.8,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2706,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,29.2,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2707,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,30.8,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2708,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,32.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2709,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,High,15-25 p/cm³,35.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2710,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,37.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2711,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,37.9,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2712,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,Low,3-7 p/cm³,40.0,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2713,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,42.1,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2714,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,High,15-25 p/cm³,46.3,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2715,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Fast,500-650 km/s,Very High,>25 p/cm³,48.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2716,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,46.7,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2717,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,49.2,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2718,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,51.8,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2719,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,57.0,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2720,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,59.6,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2721,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,58.3,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2722,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,Low,3-7 p/cm³,61.6,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2723,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,64.8,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2724,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,High,15-25 p/cm³,71.3,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6
2725,Severe Storm,8-9,Weak Northward,0 to +10 nT,Strong,15-25 nT,Extreme,>800 km/s,Very High,>25 p/cm³,74.5,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6
2726,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,Very Low,<3 p/cm³,26.2,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2727,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,Low,3-7 p/cm³,27.7,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2728,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,Normal,7-15 p/cm³,29.2,Faint,Faint green glow,"Diffuse patches, minimal structure",65-70°,0.5-1
2729,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,High,15-25 p/cm³,32.1,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2730,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Slow,<400 km/s,Very High,>25 p/cm³,33.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2731,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Very Low,<3 p/cm³,32.8,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2732,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Low,3-7 p/cm³,34.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2733,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Normal,7-15 p/cm³,36.5,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2734,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,High,15-25 p/cm³,40.1,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2735,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Moderate,400-500 km/s,Very High,>25 p/cm³,41.9,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2736,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Very Low,<3 p/cm³,42.6,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2737,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Low,3-7 p/cm³,45.0,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2738,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Normal,7-15 p/cm³,47.4,Minor,"Green, possibly yellow-green","Faint arcs, slow movement",60-65°,1-2
2739,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,High,15-25 p/cm³,52.1,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2740,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Fast,500-650 km/s,Very High,>25 p/cm³,54.5,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2741,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Very Low,<3 p/cm³,52.5,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2742,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Low,3-7 p/cm³,55.4,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2743,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Normal,7-15 p/cm³,58.3,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2744,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,High,15-25 p/cm³,64.2,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2745,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Very Fast,650-800 km/s,Very High,>25 p/cm³,67.1,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2746,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Very Low,<3 p/cm³,65.6,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2747,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Low,3-7 p/cm³,69.3,Moderate,"Bright green, occasional red tops","Clear arcs, some curtains",55-60°,2-4
2748,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Normal,7-15 p/cm³,72.9,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6
2749,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,High,15-25 p/cm³,80.2,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6
2750,Severe Storm,8-9,Weak Northward,0 to +10 nT,Very Strong,>25 nT,Extreme,>800 km/s,Very High,>25 p/cm³,83.8,Strong,"Bright green, red possible","Multiple arcs, curtains with rays",50-55°,3-6
